CustomerID,Recency,Frequency,Monetary,AvgOrderValue,Tenure,ProductDiversity,R_Score,F_Score,M_Score,RFM_Score,Segment
13728,37,6,1016.14,169.35666666666665,273,38,3.0,4.0,4.0,11.0,Loyal Customers
13730,136,2,752.6,376.29999999999995,25,38,2.0,2.0,3.0,7.0,At Risk
13731,219,2,610.59,305.295,27,36,1.0,2.0,3.0,6.0,At Risk
13732,28,1,491.86,491.86,0,33,4.0,1.0,3.0,8.0,Potential Loyalists
13735,25,8,2766.18,345.7725,209,161,4.0,5.0,5.0,14.0,Champions
13736,5,3,724.0,241.33333333333334,255,167,5.0,3.0,3.0,11.0,Loyal Customers
13737,200,1,339.59999999999997,339.59999999999997,0,29,1.0,1.0,2.0,4.0,Hibernating
13739,18,1,216.9,216.9,0,3,4.0,1.0,1.0,6.0,Potential Loyalists
13740,241,1,350.75,350.75,0,23,1.0,1.0,2.0,4.0,Hibernating
13741,72,4,666.33,166.5825,145,34,2.0,4.0,3.0,9.0,Loyal Customers
13742,17,14,3102.42,221.60142857142858,303,200,4.0,5.0,5.0,14.0,Champions
13743,3,8,1340.1499999999999,167.51874999999998,256,8,5.0,5.0,4.0,14.0,Champions
13744,95,2,1156.36,578.18,197,54,2.0,2.0,4.0,8.0,At Risk
13745,151,2,291.54,145.77,10,25,2.0,2.0,2.0,6.0,Hibernating
13747,374,1,79.6,79.6,0,1,1.0,1.0,1.0,3.0,Hibernating
13748,96,5,948.25,189.65,278,24,2.0,4.0,4.0,10.0,Loyal Customers
13750,54,5,1647.26,329.452,283,20,3.0,4.0,4.0,11.0,Loyal Customers
13751,288,1,296.25,296.25,0,9,1.0,1.0,2.0,4.0,Hibernating
13752,124,6,1186.28,197.71333333333337,122,64,2.0,4.0,4.0,10.0,Loyal Customers
13753,288,1,741.26,741.26,0,35,1.0,1.0,3.0,5.0,At Risk
13754,152,2,282.59999999999997,141.3,165,11,2.0,2.0,2.0,6.0,Hibernating
13755,4,10,2154.68,215.46800000000002,59,232,5.0,5.0,5.0,15.0,Champions
13756,2,15,5145.12,343.008,365,66,5.0,5.0,5.0,15.0,Champions
13758,12,7,3190.55,455.79285714285714,361,104,4.0,5.0,5.0,14.0,Champions
13759,33,2,659.4100000000001,329.70500000000004,37,24,3.0,2.0,3.0,8.0,Recent Customers
13760,54,2,286.79,143.395,202,50,3.0,2.0,2.0,7.0,Recent Customers
13761,50,2,1070.65,535.325,129,68,3.0,2.0,4.0,9.0,Loyal Customers
13762,204,2,3.552713678800501e-15,2.842170943040401e-14,14,7,1.0,2.0,1.0,4.0,Hibernating
13763,63,3,1689.46,563.1533333333333,107,17,3.0,3.0,4.0,10.0,Loyal Customers
13764,71,3,1521.76,507.25333333333333,266,183,3.0,3.0,4.0,10.0,Loyal Customers
13767,2,52,16945.71,325.8790384615385,371,55,5.0,5.0,5.0,15.0,Champions
13769,2,16,2771.87,173.241875,365,73,5.0,5.0,5.0,15.0,Champions
13771,64,5,2631.7,526.3399999999999,182,114,3.0,4.0,5.0,12.0,Champions
13772,34,3,1132.13,377.3766666666667,205,141,3.0,3.0,4.0,10.0,Loyal Customers
13774,82,1,345.0,345.0,0,22,2.0,1.0,2.0,5.0,Hibernating
13777,1,41,25748.350000000002,628.0085365853658,372,40,5.0,5.0,5.0,15.0,Champions
13778,103,1,178.7,178.7,0,9,2.0,1.0,1.0,4.0,Hibernating
13780,7,2,360.01,180.00500000000002,163,56,5.0,2.0,2.0,9.0,Loyal Customers
13781,251,1,127.84,127.84,0,17,1.0,1.0,1.0,3.0,Hibernating
13782,13,6,912.0,152.0,315,96,4.0,4.0,4.0,12.0,Champions
13784,10,11,2462.79,223.89,322,9,5.0,5.0,5.0,15.0,Champions
13786,367,1,230.39999999999998,230.39999999999998,0,7,1.0,1.0,1.0,3.0,Hibernating
13787,76,2,309.04,154.52,288,24,2.0,2.0,2.0,6.0,Hibernating
13790,4,1,348.8,348.8,0,45,5.0,1.0,2.0,8.0,Potential Loyalists
13791,43,3,1047.68,349.2266666666667,124,7,3.0,3.0,4.0,10.0,Loyal Customers
13792,66,2,195.55,97.775,221,13,3.0,2.0,1.0,6.0,Recent Customers
13798,1,63,36351.42,577.0066666666667,370,115,5.0,5.0,5.0,15.0,Champions
13799,117,2,688.86,344.42999999999995,177,32,2.0,2.0,3.0,7.0,At Risk
13800,310,1,558.32,558.32,0,33,1.0,1.0,3.0,5.0,At Risk
13801,67,1,324.8,324.8,0,23,3.0,1.0,2.0,6.0,Recent Customers
13802,138,6,3906.27,651.045,222,57,2.0,4.0,5.0,11.0,Loyal Customers
13803,255,1,277.07,277.07,0,17,1.0,1.0,2.0,4.0,Hibernating
13804,31,7,2635.79,376.5414285714286,259,124,4.0,5.0,5.0,14.0,Champions
13805,52,2,924.6,462.3,76,10,3.0,2.0,4.0,9.0,Loyal Customers
13806,64,1,256.38,256.38,0,10,3.0,1.0,2.0,6.0,Recent Customers
13807,367,1,112.6,112.6,0,7,1.0,1.0,1.0,3.0,Hibernating
13808,6,5,1747.66,349.53200000000004,91,70,5.0,4.0,4.0,13.0,Champions
13809,305,1,155.05,155.05,0,11,1.0,1.0,1.0,3.0,Hibernating
13810,29,4,899.51,224.8775,27,32,4.0,4.0,3.0,11.0,Loyal Customers
13811,184,4,591.75,147.9375,55,7,1.0,4.0,3.0,8.0,At Risk
13812,42,3,539.0,179.66666666666666,63,33,3.0,3.0,3.0,9.0,Loyal Customers
13813,40,5,1353.41,270.682,95,54,3.0,4.0,4.0,11.0,Loyal Customers
13814,56,3,1562.12,520.7066666666666,81,37,3.0,3.0,4.0,10.0,Loyal Customers
13815,22,5,4014.91,802.982,296,132,4.0,4.0,5.0,13.0,Champions
13816,24,4,555.04,138.76,40,27,4.0,4.0,3.0,11.0,Loyal Customers
13817,29,2,382.98,191.49,322,20,4.0,2.0,2.0,8.0,Potential Loyalists
13819,302,3,1140.35,380.1166666666666,18,26,1.0,3.0,4.0,8.0,At Risk
13821,145,2,385.64,192.82,116,51,2.0,2.0,2.0,6.0,Hibernating
13822,6,2,632.0,316.0,34,90,5.0,2.0,3.0,10.0,Loyal Customers
13823,19,2,957.66,478.83,72,39,4.0,2.0,4.0,10.0,Loyal Customers
13824,33,5,1698.94,339.788,277,34,3.0,4.0,4.0,11.0,Loyal Customers
13826,158,2,174.65,87.325,18,11,2.0,2.0,1.0,5.0,Hibernating
13827,58,3,412.05,137.35,85,83,3.0,3.0,2.0,8.0,Recent Customers
13828,22,1,209.49,209.49,0,15,4.0,1.0,1.0,6.0,Potential Loyalists
13829,359,1,-102.0,-102.0,0,1,1.0,1.0,1.0,3.0,Hibernating
13831,16,6,2202.99,367.16499999999996,353,58,4.0,4.0,5.0,13.0,Champions
13832,18,2,40.949999999999996,20.474999999999998,1,3,4.0,2.0,1.0,7.0,Potential Loyalists
13833,159,1,384.8,384.8,0,28,2.0,1.0,2.0,5.0,Hibernating
13835,25,4,834.57,208.64249999999998,190,48,4.0,4.0,3.0,11.0,Loyal Customers
13837,212,2,271.24,135.62,105,17,1.0,2.0,2.0,5.0,Hibernating
13838,6,4,691.73,172.9325,364,144,5.0,4.0,3.0,12.0,Champions
13841,253,1,85.0,85.0,0,1,1.0,1.0,1.0,3.0,Hibernating
13842,59,9,3385.62,376.18,308,155,3.0,5.0,5.0,13.0,Champions
13844,11,1,361.62,361.62,0,20,5.0,1.0,2.0,8.0,Potential Loyalists
13845,65,1,312.98,312.98,0,9,3.0,1.0,2.0,6.0,Recent Customers
13846,25,4,847.61,211.9025,335,56,4.0,4.0,3.0,11.0,Loyal Customers
13848,92,3,1255.0,418.3333333333333,273,3,2.0,3.0,4.0,9.0,Loyal Customers
13849,52,2,1537.95,768.9749999999999,119,97,3.0,2.0,4.0,9.0,Loyal Customers
13850,88,2,1586.81,793.405,41,93,2.0,2.0,4.0,8.0,At Risk
13851,96,3,2651.46,883.82,192,77,2.0,3.0,5.0,10.0,Loyal Customers
13853,9,2,1056.94,528.47,48,23,5.0,2.0,4.0,11.0,Loyal Customers
13854,9,29,8025.0199999999995,276.7248275862069,356,39,5.0,5.0,5.0,15.0,Champions
13856,169,5,363.4,72.67999999999999,34,10,2.0,4.0,2.0,8.0,Hibernating
13858,57,1,216.17,216.17,0,11,3.0,1.0,1.0,5.0,Recent Customers
13859,326,1,201.16,201.16,0,27,1.0,1.0,1.0,3.0,Hibernating
13860,1,6,1240.0,206.66666666666666,85,58,5.0,4.0,4.0,13.0,Champions
13862,18,10,2187.31,218.731,314,97,4.0,5.0,5.0,14.0,Champions
13863,245,2,299.56,149.77999999999997,2,20,1.0,2.0,2.0,5.0,Hibernating
13865,58,4,501.56,125.39,231,26,3.0,4.0,3.0,10.0,Loyal Customers
13866,74,1,145.67000000000002,145.67000000000002,0,7,2.0,1.0,1.0,4.0,Hibernating
13867,31,3,1015.29,338.43,186,51,4.0,3.0,4.0,11.0,Loyal Customers
13868,7,2,3192.54,1596.27,31,32,5.0,2.0,5.0,12.0,Champions
13869,123,4,3104.95,776.2375,233,234,2.0,4.0,5.0,11.0,Loyal Customers
13870,2,10,2751.25,275.125,285,91,5.0,5.0,5.0,15.0,Champions
13871,23,14,6389.8,456.4142857142857,286,155,4.0,5.0,5.0,14.0,Champions
13873,120,4,381.7,95.42500000000001,190,21,2.0,4.0,2.0,8.0,Hibernating
13874,358,1,540.45,540.45,0,18,1.0,1.0,3.0,5.0,At Risk
13875,54,5,1786.79,357.358,247,79,3.0,4.0,4.0,11.0,Loyal Customers
13876,64,1,122.7,122.7,0,7,3.0,1.0,1.0,5.0,Recent Customers
13877,86,1,117.24,117.24,0,3,2.0,1.0,1.0,4.0,Hibernating
13878,55,1,1281.53,1281.53,0,35,3.0,1.0,4.0,8.0,Recent Customers
13880,21,13,3219.77,247.67461538461538,345,125,4.0,5.0,5.0,14.0,Champions
13881,4,22,16989.52,772.2509090909091,308,72,5.0,5.0,5.0,15.0,Champions
13882,3,6,1131.28,188.54666666666665,61,54,5.0,4.0,4.0,13.0,Champions
13883,1,9,2538.75,282.0833333333333,325,110,5.0,5.0,5.0,15.0,Champions
13884,7,6,781.3000000000001,130.21666666666667,276,45,5.0,4.0,3.0,12.0,Champions
13885,189,2,506.8,253.39999999999998,11,28,1.0,2.0,3.0,6.0,At Risk
13886,71,1,243.56,243.56,0,16,3.0,1.0,2.0,6.0,Recent Customers
13887,204,1,349.55,349.55,0,19,1.0,1.0,2.0,4.0,Hibernating
13888,120,2,605.63,302.815,98,38,2.0,2.0,3.0,7.0,At Risk
13889,93,1,416.90000000000003,416.90000000000003,0,15,2.0,1.0,2.0,5.0,Hibernating
13890,1,14,1860.8600000000001,132.91857142857143,357,74,5.0,5.0,4.0,14.0,Champions
13892,27,4,632.97,158.24249999999998,219,26,4.0,4.0,3.0,11.0,Loyal Customers
13893,298,1,821.1,821.1,0,21,1.0,1.0,3.0,5.0,At Risk
13894,22,5,535.97,107.194,288,25,4.0,4.0,3.0,11.0,Loyal Customers
13895,21,5,2588.12,517.624,143,97,4.0,4.0,5.0,13.0,Champions
13897,50,1,311.16,311.16,0,17,3.0,1.0,2.0,6.0,Recent Customers
13898,326,1,155.93,155.93,0,12,1.0,1.0,1.0,3.0,Hibernating
13899,16,2,388.52,194.26,258,19,4.0,2.0,2.0,8.0,Potential Loyalists
13900,183,3,740.95,246.98333333333335,79,42,1.0,3.0,3.0,7.0,At Risk
13901,72,5,2867.2,573.44,246,144,2.0,4.0,5.0,11.0,Loyal Customers
13904,37,2,332.64,166.32,257,24,3.0,2.0,2.0,7.0,Recent Customers
13908,80,5,2347.05,469.41,196,104,2.0,4.0,5.0,11.0,Loyal Customers
13911,57,9,2580.91,286.7677777777778,251,120,3.0,5.0,5.0,13.0,Champions
13914,4,3,613.95,204.65,32,28,5.0,3.0,3.0,11.0,Loyal Customers
13917,50,2,272.04,136.01999999999998,141,16,3.0,2.0,2.0,7.0,Recent Customers
13918,50,2,1212.8400000000001,606.42,203,30,3.0,2.0,4.0,9.0,Loyal Customers
13919,53,3,350.15999999999997,116.72000000000001,68,24,3.0,3.0,2.0,8.0,Recent Customers
13922,352,1,172.25,172.25,0,7,1.0,1.0,1.0,3.0,Hibernating
13923,54,1,351.13,351.13,0,20,3.0,1.0,2.0,6.0,Recent Customers
13924,2,11,1682.08,152.91636363636363,70,91,5.0,5.0,4.0,14.0,Champions
13925,36,6,616.65,102.77499999999999,98,28,3.0,4.0,3.0,10.0,Loyal Customers
13926,23,1,223.85000000000002,223.85000000000002,0,11,4.0,1.0,1.0,6.0,Potential Loyalists
13927,75,1,348.99,348.99,0,21,2.0,1.0,2.0,5.0,Hibernating
13928,11,4,464.57,116.14250000000001,122,23,5.0,4.0,2.0,11.0,Loyal Customers
13929,169,3,802.85,267.6166666666667,157,8,2.0,3.0,3.0,8.0,At Risk
13930,58,2,337.34,168.67,78,15,3.0,2.0,2.0,7.0,Recent Customers
13931,86,3,1230.93,410.31,195,56,2.0,3.0,4.0,9.0,Loyal Customers
13932,295,1,307.4,307.4,0,16,1.0,1.0,2.0,4.0,Hibernating
13933,109,2,608.7900000000001,304.395,39,23,2.0,2.0,3.0,7.0,At Risk
13934,264,1,922.1,922.1,0,31,1.0,1.0,4.0,6.0,At Risk
13936,171,2,361.28,180.64,8,26,2.0,2.0,2.0,6.0,Hibernating
13937,169,1,158.85,158.85,0,9,2.0,1.0,1.0,4.0,Hibernating
13938,35,1,71.66,71.66,0,7,3.0,1.0,1.0,5.0,Recent Customers
13939,23,4,556.75,139.1875,288,43,4.0,4.0,3.0,11.0,Loyal Customers
13940,17,4,839.14,209.785,126,39,4.0,4.0,3.0,11.0,Loyal Customers
13941,22,7,4912.41,701.7728571428571,350,24,4.0,5.0,5.0,14.0,Champions
13946,79,3,561.5699999999999,187.19000000000003,188,11,2.0,3.0,3.0,8.0,At Risk
13947,65,1,90.6,90.6,0,5,3.0,1.0,1.0,5.0,Recent Customers
13948,361,1,102.0,102.0,0,3,1.0,1.0,1.0,3.0,Hibernating
13949,3,6,2427.32,404.55333333333334,91,124,5.0,4.0,5.0,14.0,Champions
13950,11,5,728.56,145.712,235,33,5.0,4.0,3.0,12.0,Champions
13951,176,3,674.45,224.8166666666667,118,38,2.0,3.0,3.0,8.0,At Risk
13952,211,3,3246.091,1082.0303333333334,27,120,1.0,3.0,5.0,9.0,Loyal Customers
13953,7,7,3515.68,502.23999999999995,345,8,5.0,5.0,5.0,15.0,Champions
13954,2,3,378.59,126.19666666666666,69,24,5.0,3.0,2.0,10.0,Loyal Customers
13955,154,2,322.96,161.48,151,33,2.0,2.0,2.0,6.0,Hibernating
13956,5,5,1026.42,205.28400000000002,266,123,5.0,4.0,4.0,13.0,Champions
13958,372,1,-102.45,-102.45,0,5,1.0,1.0,1.0,3.0,Hibernating
13959,79,3,598.2,199.4,283,79,2.0,3.0,3.0,8.0,At Risk
13960,21,2,230.22,115.11,50,11,4.0,2.0,1.0,7.0,Potential Loyalists
13962,22,2,169.55,84.775,223,11,4.0,2.0,1.0,7.0,Potential Loyalists
13963,308,4,664.54,166.135,59,35,1.0,4.0,3.0,8.0,At Risk
13967,146,1,80.7,80.7,0,2,2.0,1.0,1.0,4.0,Hibernating
13969,7,20,8986.69,449.33450000000005,357,334,5.0,5.0,5.0,15.0,Champions
13971,9,11,2702.2200000000003,245.65636363636366,276,118,5.0,5.0,5.0,15.0,Champions
13972,71,2,190.25,95.125,131,15,3.0,2.0,1.0,6.0,Recent Customers
13973,287,1,264.7,264.7,0,11,1.0,1.0,2.0,4.0,Hibernating
13974,49,1,413.59000000000003,413.59000000000003,0,28,3.0,1.0,2.0,6.0,Recent Customers
13975,31,7,2503.23,357.6042857142857,245,240,4.0,5.0,5.0,14.0,Champions
13976,207,1,357.98,357.98,0,10,1.0,1.0,2.0,4.0,Hibernating
13978,15,2,196.79000000000002,98.39500000000001,30,14,4.0,2.0,1.0,7.0,Potential Loyalists
13979,73,1,869.87,869.87,0,54,2.0,1.0,3.0,6.0,At Risk
13980,60,1,200.14,200.14,0,11,3.0,1.0,1.0,5.0,Recent Customers
13982,39,5,1861.11,372.222,326,72,3.0,4.0,4.0,11.0,Loyal Customers
13983,30,13,2590.46,199.26615384615386,337,91,4.0,5.0,5.0,14.0,Champions
13984,27,6,488.03,81.33833333333332,339,14,4.0,4.0,3.0,11.0,Loyal Customers
13985,4,16,7024.53,439.033125,260,108,5.0,5.0,5.0,15.0,Champions
13986,17,1,320.46,320.46,0,12,4.0,1.0,2.0,7.0,Potential Loyalists
13988,20,9,4098.8,455.4222222222222,234,188,4.0,5.0,5.0,14.0,Champions
13989,66,2,1266.08,633.04,173,33,3.0,2.0,4.0,9.0,Loyal Customers
13990,213,1,311.3,311.3,0,16,1.0,1.0,2.0,4.0,Hibernating
13991,12,7,850.63,121.51857142857143,131,58,4.0,5.0,3.0,12.0,Champions
13992,30,1,76.8,76.8,0,5,4.0,1.0,1.0,6.0,Potential Loyalists
13993,32,12,3409.66,284.1383333333333,298,66,4.0,5.0,5.0,14.0,Champions
13994,4,6,2313.14,385.5233333333333,144,122,5.0,4.0,5.0,14.0,Champions
13995,15,6,1383.49,230.58166666666668,230,55,4.0,4.0,4.0,12.0,Champions
13999,10,15,3865.26,257.684,351,102,5.0,5.0,5.0,15.0,Champions
14000,206,2,633.71,316.85499999999996,4,15,1.0,2.0,3.0,6.0,At Risk
14001,46,4,2030.3300000000002,507.5825,327,35,3.0,4.0,5.0,12.0,Champions
14002,134,2,529.73,264.865,22,47,2.0,2.0,3.0,7.0,At Risk
14004,43,7,4582.64,654.6628571428572,245,102,3.0,5.0,5.0,13.0,Champions
14005,10,5,2874.72,574.9440000000001,206,53,5.0,4.0,5.0,14.0,Champions
14006,116,3,962.19,320.73,196,22,2.0,3.0,4.0,9.0,Loyal Customers
14009,198,3,685.9300000000001,228.64333333333335,7,42,1.0,3.0,3.0,7.0,At Risk
14012,278,1,328.8,328.8,0,11,1.0,1.0,2.0,4.0,Hibernating
14013,110,3,473.02,157.67333333333332,165,30,2.0,3.0,3.0,8.0,At Risk
14014,77,1,505.18,505.18,0,39,2.0,1.0,3.0,6.0,At Risk
14015,53,1,917.34,917.34,0,20,3.0,1.0,4.0,8.0,Recent Customers
14016,154,5,4328.46,865.692,203,154,2.0,4.0,5.0,11.0,Loyal Customers
14019,47,4,1398.96,349.73999999999995,91,37,3.0,4.0,4.0,11.0,Loyal Customers
14020,17,2,642.8,321.4,71,37,4.0,2.0,3.0,9.0,Loyal Customers
14021,155,3,631.9,210.63333333333333,101,22,2.0,3.0,3.0,8.0,At Risk
14022,225,1,440.0,440.0,0,28,1.0,1.0,2.0,4.0,Hibernating
14023,7,2,584.07,292.03499999999997,242,30,5.0,2.0,3.0,10.0,Loyal Customers
14024,122,2,327.7,163.85,2,16,2.0,2.0,2.0,6.0,Hibernating
14027,61,1,104.82,104.82,0,6,3.0,1.0,1.0,5.0,Recent Customers
14029,63,2,467.66,233.82999999999998,80,15,3.0,2.0,3.0,8.0,Recent Customers
14030,18,8,2360.09,295.01125,348,210,4.0,5.0,5.0,14.0,Champions
14031,7,23,14634.640000000001,636.2886956521739,365,121,5.0,5.0,5.0,15.0,Champions
14032,2,18,2929.84,162.7688888888889,364,53,5.0,5.0,5.0,15.0,Champions
14034,22,4,512.02,128.005,135,82,4.0,4.0,3.0,11.0,Loyal Customers
14035,29,5,1428.02,285.604,268,41,4.0,4.0,4.0,12.0,Champions
14036,285,1,626.65,626.65,0,38,1.0,1.0,3.0,5.0,At Risk
14037,176,2,147.20000000000002,73.6,188,27,2.0,2.0,1.0,5.0,Hibernating
14038,78,4,1554.48,388.62,128,64,2.0,4.0,4.0,10.0,Loyal Customers
14039,33,1,152.2,152.2,0,6,3.0,1.0,1.0,5.0,Recent Customers
14040,41,15,3542.19,236.14600000000002,290,147,3.0,5.0,5.0,13.0,Champions
14041,266,1,141.41,141.41,0,21,1.0,1.0,1.0,3.0,Hibernating
14044,27,4,652.82,163.205,283,165,4.0,4.0,3.0,11.0,Loyal Customers
14045,109,4,1659.75,414.9375,264,4,2.0,4.0,4.0,10.0,Loyal Customers
14046,284,1,154.99,154.99,0,14,1.0,1.0,1.0,3.0,Hibernating
14047,9,7,1290.01,184.28714285714287,364,22,5.0,5.0,4.0,14.0,Champions
14048,277,2,375.13,187.565,27,84,1.0,2.0,2.0,5.0,Hibernating
14049,17,6,5639.15,939.8583333333332,301,352,4.0,4.0,5.0,13.0,Champions
14050,32,2,746.36,373.18,74,49,4.0,2.0,3.0,9.0,Loyal Customers
14051,1,26,15477.34,595.2823076923077,365,52,5.0,5.0,5.0,15.0,Champions
14052,20,1,225.36,225.36,0,56,4.0,1.0,1.0,6.0,Potential Loyalists
14053,124,2,260.25,130.125,35,2,2.0,2.0,2.0,6.0,Hibernating
14054,65,1,92.46,92.46,0,6,3.0,1.0,1.0,5.0,Recent Customers
14055,106,1,725.6400000000001,725.6400000000001,0,10,2.0,1.0,3.0,6.0,At Risk
14056,1,29,8124.4,280.151724137931,282,321,5.0,5.0,5.0,15.0,Champions
14057,24,18,6147.4,341.5222222222222,336,179,4.0,5.0,5.0,14.0,Champions
14059,267,1,183.6,183.6,0,8,1.0,1.0,1.0,3.0,Hibernating
14060,5,20,6135.38,306.769,368,86,5.0,5.0,5.0,15.0,Champions
14062,10,12,10464.85,872.0708333333333,354,60,5.0,5.0,5.0,15.0,Champions
14064,29,7,1188.32,169.76,245,59,4.0,5.0,4.0,13.0,Champions
14066,267,1,152.55,152.55,0,7,1.0,1.0,1.0,3.0,Hibernating
14067,64,2,374.7,187.35,32,51,3.0,2.0,2.0,7.0,Recent Customers
14068,320,1,265.85,265.85,0,22,1.0,1.0,2.0,4.0,Hibernating
14071,4,9,1307.41,145.26777777777778,261,271,5.0,5.0,4.0,14.0,Champions
14073,21,2,139.54,69.77,11,13,4.0,2.0,1.0,7.0,Potential Loyalists
14075,5,3,942.26,314.08666666666664,256,33,5.0,3.0,4.0,12.0,Champions
14076,129,1,122.47,122.47,0,43,2.0,1.0,1.0,4.0,Hibernating
14077,41,5,499.41999999999996,99.88399999999999,233,33,3.0,4.0,3.0,10.0,Loyal Customers
14078,102,6,1049.37,174.89499999999998,271,46,2.0,4.0,4.0,10.0,Loyal Customers
14079,125,1,375.1,375.1,0,12,2.0,1.0,2.0,5.0,Hibernating
14080,33,1,45.599999999999994,45.599999999999994,0,4,3.0,1.0,1.0,5.0,Recent Customers
14081,267,4,904.67,226.1675,101,126,1.0,4.0,3.0,8.0,At Risk
14082,365,1,182.25,182.25,0,28,1.0,1.0,1.0,3.0,Hibernating
14083,4,9,1018.43,113.1588888888889,367,162,5.0,5.0,4.0,14.0,Champions
14085,2,19,4435.79,233.46263157894737,366,272,5.0,5.0,5.0,15.0,Champions
14087,3,2,181.67,90.835,0,62,5.0,2.0,1.0,8.0,Potential Loyalists
14088,10,14,50415.49,3601.1064285714283,312,379,5.0,5.0,5.0,15.0,Champions
14089,57,1,161.0,161.0,0,13,3.0,1.0,1.0,5.0,Recent Customers
14090,325,1,76.32000000000001,76.32000000000001,0,1,1.0,1.0,1.0,3.0,Hibernating
14092,8,17,4063.1,239.00588235294117,365,117,5.0,5.0,5.0,15.0,Champions
14093,12,1,442.85,442.85,0,95,4.0,1.0,2.0,7.0,Potential Loyalists
14096,4,34,57120.909999999996,1680.0267647058822,97,1121,5.0,5.0,5.0,15.0,Champions
14098,37,1,147.35,147.35,0,21,3.0,1.0,1.0,5.0,Recent Customers
14099,16,12,3092.9700000000003,257.7475,338,167,4.0,5.0,5.0,14.0,Champions
14100,138,1,194.9,194.9,0,24,2.0,1.0,1.0,4.0,Hibernating
14101,74,6,5976.79,996.1316666666667,252,15,2.0,4.0,5.0,11.0,Loyal Customers
14102,5,8,1314.73,164.34125,39,35,5.0,5.0,4.0,14.0,Champions
14104,155,2,216.20999999999998,108.10499999999999,11,21,2.0,2.0,1.0,5.0,Hibernating
14105,85,2,1260.33,630.165,153,74,2.0,2.0,4.0,8.0,At Risk
14107,52,8,2688.48,336.06,312,61,3.0,5.0,5.0,13.0,Champions
14108,31,3,594.16,198.0533333333333,70,33,4.0,3.0,3.0,10.0,Loyal Customers
14109,23,2,80.2,40.099999999999994,49,9,4.0,2.0,1.0,7.0,Potential Loyalists
14110,4,13,5669.65,436.1269230769231,263,94,5.0,5.0,5.0,15.0,Champions
14111,14,5,688.6,137.72,227,10,4.0,4.0,3.0,11.0,Loyal Customers
14112,23,12,2774.17,231.18083333333334,253,117,4.0,5.0,5.0,14.0,Champions
14113,4,8,1377.92,172.24,351,26,5.0,5.0,4.0,14.0,Champions
14114,274,2,386.53,193.265,56,15,1.0,2.0,2.0,5.0,Hibernating
14116,20,5,1382.74,276.548,101,61,4.0,4.0,4.0,12.0,Champions
14117,144,1,90.0,90.0,0,3,2.0,1.0,1.0,4.0,Hibernating
14119,354,1,-19.9,-19.9,0,1,1.0,1.0,1.0,3.0,Hibernating
14121,4,6,2740.3,456.7166666666667,56,148,5.0,4.0,5.0,14.0,Champions
14124,84,1,419.58000000000004,419.58000000000004,0,4,2.0,1.0,2.0,5.0,Hibernating
14125,11,3,2740.43,913.4766666666666,67,159,5.0,3.0,5.0,13.0,Champions
14126,8,4,643.6300000000001,160.90750000000003,2,14,5.0,4.0,3.0,12.0,Champions
14127,123,3,709.71,236.57000000000002,187,39,2.0,3.0,3.0,8.0,At Risk
14128,61,2,637.5,318.75,195,40,3.0,2.0,3.0,8.0,Recent Customers
14129,2,5,1123.8600000000001,224.77200000000002,259,31,5.0,4.0,4.0,13.0,Champions
14130,319,1,483.86,483.86,0,66,1.0,1.0,3.0,5.0,At Risk
14132,2,12,3580.13,298.3441666666667,181,100,5.0,5.0,5.0,15.0,Champions
14133,130,5,590.3399999999999,118.06799999999998,186,26,2.0,4.0,3.0,9.0,Loyal Customers
14135,2,15,4690.31,312.68733333333336,371,95,5.0,5.0,5.0,15.0,Champions
14138,2,2,982.3800000000001,491.19000000000005,62,40,5.0,2.0,4.0,11.0,Loyal Customers
14139,46,1,415.82,415.82,0,26,3.0,1.0,2.0,6.0,Recent Customers
14140,4,3,920.05,306.68333333333334,27,60,5.0,3.0,4.0,12.0,Champions
14141,3,6,879.0300000000001,146.50500000000002,102,28,5.0,4.0,3.0,12.0,Champions
14142,373,1,311.81,311.81,0,22,1.0,1.0,2.0,4.0,Hibernating
14143,134,1,115.8,115.8,0,7,2.0,1.0,1.0,4.0,Hibernating
14145,47,5,3148.2,629.64,170,6,3.0,4.0,5.0,12.0,Champions
14146,9,6,2949.57,491.59499999999997,348,183,5.0,4.0,5.0,14.0,Champions
14147,49,3,468.4,156.13333333333335,236,4,3.0,3.0,3.0,9.0,Loyal Customers
14148,234,1,157.2,157.2,0,3,1.0,1.0,1.0,3.0,Hibernating
14149,213,3,259.43,86.47666666666667,8,28,1.0,3.0,2.0,6.0,Hibernating
14150,36,2,658.64,329.32000000000005,324,23,3.0,2.0,3.0,8.0,Recent Customers
14152,75,3,611.09,203.6966666666667,158,47,2.0,3.0,3.0,8.0,At Risk
14154,239,2,1345.62,672.81,0,52,1.0,2.0,4.0,7.0,At Risk
14155,266,1,118.75,118.75,0,6,1.0,1.0,1.0,3.0,Hibernating
14156,10,66,113384.14,1717.9415151515152,362,716,5.0,5.0,5.0,15.0,Champions
14157,20,3,400.43,133.47666666666666,265,45,4.0,3.0,2.0,9.0,Loyal Customers
14158,40,1,507.66,507.66,0,41,3.0,1.0,3.0,7.0,Recent Customers
14159,20,14,4678.3,334.1642857142857,343,501,4.0,5.0,5.0,14.0,Champions
14161,216,3,1110.52,370.17333333333335,153,87,1.0,3.0,4.0,8.0,At Risk
14162,174,2,289.36,144.68,118,25,2.0,2.0,2.0,6.0,Hibernating
